X.objectid,hsisid,name,address1,address2,city,state,postalcode,phonenumber,restaurantopendate,facilitytype,x,y,geocodestatus
2595,4092016669,THE OAK,4035 LAKE BOONE  TRL ,STE 115,RALEIGH,NC,27607,(919) 787-9100,2014-04-17T00:00:00.000Z,Restaurant,-78.697098,35.814574,M
2596,4092016772,AROMA,160 NE MAYNARD  RD ,STE 114,CARY,NC,27513,(919) 415-1132,2014-10-07T00:00:00.000Z,Restaurant,-78.780429,35.80237,M
2597,4092021787,STARBUCKS TERMINAL 1,1600 JOHN BRANTLEY BLVD ,,RDU,NC,27623,,2014-04-09T00:00:00.000Z,Food Stand,0,0,U
2598,4092021295,Harris Teeter #21 Produce & Salad Bar,501 Oberlin RD ,,RALEIGH,NC,27605,(919) 828-9216,2004-09-23T00:00:00.000Z,Food Stand,-78.663262,35.790583,M
2599,4092016649,GROUCHO'S DELI,10 HORNE ST ,STE 102,RALEIGH,NC,27607,(919) 977-7747,2014-03-19T00:00:00.000Z,Restaurant,-78.667722,35.788089,M
2600,4092016662,HUNGRY HOWIES PIZZA,1904 NW MAYNARD RD ,UNIT 102,CARY,NC,27513,(919) 234-1380,2014-04-01T00:00:00.000Z,Restaurant,-78.794904,35.798876,M
2601,4092030257,LEE'S KITCHEN (WCID #478),4638 CAPITAL  BLVD ,,RALEIGH,NC,27604,,2014-04-21T00:00:00.000Z,Mobile Food Units,-78.579262,35.848338,M
2602,4092016765,Q CAFE,801 SAS CAMPUS DRIVE,,CARY,NC,27513,(919) 531-0610,2014-09-24T00:00:00.000Z,Restaurant,-78.749404,35.821032,M
2603,4092015729,JASON`S DELI # 162,210 CROSSROADS BLVD ,,RALEIGH,NC,27518,(919) 233-6901,2010-09-24T00:00:00.000Z,Restaurant,-78.741325,35.761161,M
2604,4092016523,THE CLUB AT 12 OAKS,2008 GREEN OAKS  PKY ,,HOLLY SPRINGS,NC,27540,(919) 285-3680 ext. 27,2013-10-02T00:00:00.000Z,Restaurant,-78.878611,35.671276,M
2605,4092016531,TLAQUEPAQUE MEXICAN CUISINE,11206 CAPITAL  BLVD ,,WAKE FOREST,NC,27587,(919) 554-2545,2013-10-13T00:00:00.000Z,Restaurant,-78.538906,35.951672,M
2606,4092016545,GONZA TACOS Y TEQUILA,1849 S MAIN ST ,STE 100,WAKE FOREST,NC,27587,(919) 205-2500,2013-11-08T00:00:00.000Z,Restaurant,-78.526264,35.951029,M
2607,4092016558,DAVE AND BUSTERS,1105 WALNUT ST ,STE E101,CARY,NC,27520,(919) 535-6800,2013-11-04T00:00:00.000Z,Restaurant,-78.760255,35.77377,T
2608,4092014368,Firehouse Subs,1047 Beaver Creek Commons DR ,,APEX,NC,27502,(919) 367-0111,2005-08-15T00:00:00.000Z,Restaurant,-78.872386,35.743745,M
2609,4092014375,Hong Kong #1 Chinese Restaurant,2720 NC HWY 55 ,,CARY,NC,27519,(919) 363-0828,2005-09-02T00:00:00.000Z,Restaurant,-78.870166,35.784745,M
2610,4092015281,ZAXBY`S,8812 HARVEST OAKS  DR ,,RALEIGH,NC,27615,(919) 847-8151,2008-11-07T00:00:00.000Z,Restaurant,-78.657544,35.903246,M
2611,4092016680,SCHLOTZSKY'S,906 US 64 HWY W ,,APEX,NC,27502,,2014-04-30T00:00:00.000Z,Restaurant,-78.822765,35.744674,M
2612,4092021808,AUNTIE ANNE'S PRETZELS NC#101,4325 GLENWOOD AVE ,STE 2102,RALEIGH,NC,27612,(919) 781-9946,2014-08-08T00:00:00.000Z,Food Stand,-78.681845,35.841838,T
2613,4092021571,SAM`S CLUB #6668 DELI,1101 SHILOH GLENN DR ,,MORRISVILLE,NC,27560,(919) 474-5440,2009-06-09T00:00:00.000Z,Food Stand,-78.843332,35.866539,M
2614,4092014554,KFC/A&W #J120103,1403 W Williams ST,,APEX,NC,27502,(919) 303-7997,2006-04-25T00:00:00.000Z,Restaurant,-78.87727,35.750153,M
2615,4092014580,Subway #37200,138 SHENSTONE BLVD ,,GARNER,NC,27529,(919) 329-6281,2006-04-21T00:00:00.000Z,Restaurant,-78.580542,35.691103,M
2616,4092016857,BREW N QUE,1222 N.W. MAYNARD ROAD,,CARY,NC,27513,(919) 601-2430,2015-01-16T00:00:00.000Z,Restaurant,-78.809325,35.784868,M
2617,4092016855,UNCLE MADDIO'S,7157 O'KELLY CHAPEL ROAD,,CARY,NC,27519,(919) 234-5447,2015-01-21T00:00:00.000Z,Restaurant,-78.888246,35.844151,M
2618,4092016871,CAMOS BROS PIZZA,2916-100 N. MAIN STREET,,FUQUAY-VARINA,NC,27526,(919) 457-8935,2015-02-06T00:00:00.000Z,Restaurant,-78.734867,35.616349,M
2619,4092021830,STARBUCKS AT HARRIS TEETER #319,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-3048,2015-02-13T00:00:00.000Z,Food Stand,-78.679714,35.857372,M
2620,4092016889,Fresca Cafe' and Gelato,302  Colonades Way ,,CARY,NC,27518,(919) 851-8171,2015-04-02T00:00:00.000Z,Restaurant,-78.777563,35.738536,M
2621,4092016893,3 OLIVES PIZZA &amp; DELI,800-103 S. NEW HOPE ROAD,,RALEIGH,NC,27610,(919) 250-0733,2015-03-13T00:00:00.000Z,Restaurant,-78.561039,35.783672,T
2622,4092016899,NOODLES 865,1120 PARKSIDE MAIN ST.,,CARY,NC,27519,(919) 466-0900,2015-03-30T00:00:00.000Z,Restaurant,-78.889294,35.848362,M
2623,4092016905,HIBACHI CHINA 88,239 TIMBER DR.,,GARNER,NC,27529,(984) 202-5880,2015-04-13T00:00:00.000Z,Restaurant,-78.606131,35.685007,M
2624,4092016584,HARD KNOCKS CAFE,3501 SPRING FOREST RD ,,RALEIGH,NC,27616,(919) 977-4992,2013-12-03T00:00:00.000Z,Restaurant,-78.582626,35.855749,M
2625,4092016590,CARIBOU BRUEGGERS #312,3300 DURALEIGH RD ,,RALEIGH,NC,27612,(919) 787-9611,2013-12-17T00:00:00.000Z,Restaurant,-78.708618,35.825325,M
2626,4092016966,WICKED TACO,3928 WESTERN BLVD ,,RALEIGH,NC,27606,(919) 322-0446,2015-06-26T00:00:00.000Z,Restaurant,-78.692524,35.785761,M
2627,4092021790,Kim's Restaurant,6014 Duraleigh Road,,RALEIGH,NC,27612,(919) 624-8593,2014-06-05T00:00:00.000Z,Food Stand,-78.712174,35.860648,M
2628,4092016270,DOHERTY'S IRISH PUB &amp; RESTAURANT,1979 HIGH HOUSE RD ,,CARY,NC,27519,(919) 388-9930,2012-10-01T00:00:00.000Z,Restaurant,-78.848654,35.789216,M
2629,4092016294,Crabtree Beer Garden,4325 GLENWOOD AVE ,STE 1040,RALEIGH,NC,27617,(919) 322-2237,2012-10-29T00:00:00.000Z,Restaurant,-78.681845,35.841838,T
2630,4092016696,Johnny's Pizza,8759 Holly Springs Road,,Apex,NC,27539,(919) 434-5989,2014-05-30T00:00:00.000Z,Restaurant,-78.773458,35.692647,M
2631,4092015871,IMPERIAL GARDEN CHINESE RESTAURANT,7713 LEAD MINE RD ,STE 15,RALEIGH,NC,27615-4805,(919) 846-1988,2011-01-27T00:00:00.000Z,Restaurant,-78.660442,35.886175,T
2632,4092021322,Harris Teeter #58 Meat/Seafood,750 W Williams ST ,,APEX,NC,27502,(919) 362-3782,2005-04-13T00:00:00.000Z,Food Stand,-78.862761,35.738032,M
2633,4092021332,Lowes Foods #218 Produce ,8201 Rowlock WAY ,,RALEIGH,NC,27612,(919) 792-0304,2005-06-16T00:00:00.000Z,Food Stand,-78.737791,35.885673,M
2634,4092014392,Dairy Queen,12271 Capital Blv,,WAKE FOREST,NC,27587,(919) 554-2564,2005-09-26T00:00:00.000Z,Restaurant,-78.539786,35.9809,M
2635,4092030180,A TASTE OF NEW YORK #3 ( WCID # 366 ),201 S West ST ,,RALEIGH,NC,27603,(919) 345-8138,2007-10-19T00:00:00.000Z,Mobile Food Units,-78.645964,35.778463,M
2636,4092014707,Starbucks Coffee # 10967,1217 Kildaire Farm RD ,,CARY,NC,27511,(919) 465-1229,2006-10-27T00:00:00.000Z,Restaurant,-78.783128,35.763769,M
2637,4092300261,CARLIE C'S MEAT,4111 NEW BERN AVE ,,RALEIGH,NC,27610-1372,(919) 250-7876,2013-01-25T00:00:00.000Z,Meat Market,-78.565266,35.801142,M
2638,4092021731,CARLIE C'S SEAFOOD,4111 NEW BERN AVE ,,RALEIGH,NC,27610-1372,(919) 250-7876,2013-01-25T00:00:00.000Z,Food Stand,-78.565266,35.801142,M
2639,4092016353,BUFFALO BROTHERS,11735  RETAIL DR ,,WAKE FOREST,NC,27587,(919) 570-6004,2013-01-14T00:00:00.000Z,Restaurant,-78.543223,35.967937,M
2640,4092021384,Harris Teeter #344 Produce,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006-04-10T00:00:00.000Z,Food Stand,-78.618741,35.866279,M
2641,4092014582,Ruby Tuesday`s #5122,4411 New Bern AVE,,RALEIGH,NC,27610,(919) 255-1801,2006-04-18T00:00:00.000Z,Restaurant,-78.561408,35.79899,M
2642,4092014599,Poppy Seed Market,8801-107 Lead Mine RD ,,RALEIGH,NC,27615,(919) 870-8997,2006-05-31T00:00:00.000Z,Restaurant,-78.657992,35.904843,M
2643,4092016376,Hot Point Deli,1718 WALNUT  ST ,,CARY,NC,27511,(919) 460-6299,2013-02-19T00:00:00.000Z,Restaurant,-78.747188,35.763002,M
2644,4092110505,SCOTTS RIDGE ELEMENTARY CAFETERIA,6601 APEX BARBEQUE RD ,,APEX,NC,27502,,2015-07-31T00:00:00.000Z,Public School Lunchrooms,0,0,U
2645,4092021864,FOOD LION #938 PRODUCE,517 N MAIN ST ,,HOLLY SPRINGS,NC,27540,(919) 557-1175,2015-07-29T00:00:00.000Z,Food Stand,-78.836871,35.659661,M
2646,4092021869,FOOD LION #757 PRODUCE,1100-122 RALEIGH BLVD ,,RALEIGH,NC,27610,(919) 829-7077,2015-08-19T00:00:00.000Z,Food Stand,-78.612776,35.794305,M
2647,4092021868,FOOD LION #1491 PRODUCE,3151-113 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 790-6728,2015-08-27T00:00:00.000Z,Food Stand,-78.589462,35.822419,M
2648,4092021870,FOOD LION #906 PRODUCE,12295 CAPITAL BLVD ,,RALEIGH,NC,27587,(919) 554-1204,2015-09-03T00:00:00.000Z,Food Stand,-78.53904,35.981663,M
2649,4092014615,DQ Grill and Chill #41609,5260 New Bern AVE ,,RALEIGH,NC,27610,(919) 757-5617,2006-05-18T00:00:00.000Z,Restaurant,-78.54751,35.792645,M
2650,4092014655,Jersey Mike's #3091,2345 TIMBER DR ,,GARNER,NC,27529-2586,(919) 779-7827,2006-07-13T00:00:00.000Z,Restaurant,-78.641232,35.702222,M
2651,4092021888,LOWES FOODS #191 BEEF SHOP,9600 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 847-5661,2015-10-02T00:00:00.000Z,Food Stand,-78.655683,35.902774,M
2652,4092017041,FIREHOUSE SUBS #1138,4111 ED DR ,,RALEIGH,NC,27612,(919) 783-7102,2015-09-22T00:00:00.000Z,Restaurant,-78.704583,35.825585,M
2653,4092017039,BISTRO IN THE PARK,201 HARRISON OAKS BLVD,,CARY,NC,27513-5544,(919) 677-1840,2015-11-12T00:00:00.000Z,Restaurant,-78.771389,35.833013,M
2654,4092017085,VITA VITE,313 W HARGETT ST ,,RALEIGH,NC,27601,(919) 803-3156,2015-11-13T00:00:00.000Z,Restaurant,-78.644242,35.778207,M
2655,4092160075,HILLTOP HOME KITCHEN,2820 KIDD RD ,,RALEIGH,NC,27610,(919) 231-8315,2011-08-26T00:00:00.000Z,Institutional Food Service,-78.589051,35.777514,M
2656,4092021426,Speedway #6959,2808 US Hwy 70 W ,,CLAYTON,NC,27520-9321,(919) 553-3535,2006-12-21T00:00:00.000Z,Food Stand,0,0,U
2657,4092016121,Panera Bread #1642,2234 Walnut  ST ,,CARY,NC,27511,(919) 233-2221,2012-03-28T00:00:00.000Z,Restaurant,-78.742884,35.75543,M
2658,4092016164,RUCKUS PIZZA PASTA &amp; SPIRITS #3,1101 MARKET CENTER  DR ,,MORRISVILLE,NC,27560,(919) 388-3500,2012-04-19T00:00:00.000Z,Restaurant,-78.81676,35.804544,M
2659,4092017137,Crepe Traditions,141-111 Park at North Hills ,,RALEIGH,NC,27609,(919) 977-5374,2016-01-27T00:00:00.000Z,Restaurant,-78.639032,35.837177,M
2660,4092015501,KICK BACK JACK`S,1405 GARNER STATION  BLVD ,,GARNER,NC,27529,(919) 803-5068,2009-10-23T00:00:00.000Z,Restaurant,-78.652378,35.724376,M
2661,4092021952,COSTCO WHOLESALE #1206 MEAT,1021 PINE PLAZA DR ,,APEX,NC,27523,(919) 331-6035,2016-03-14T00:00:00.000Z,Food Stand,-78.827267,35.746416,M
2662,4092014740,Crema on Fayetteville,121 Fayetteville ST ,Ste 110,RALEIGH,NC,27601,(919) 832-5959,2006-11-28T00:00:00.000Z,Restaurant,-78.638661,35.778888,M
2663,4092014777,Max`s Pizza &amp; Grill,5609 Creedmoor RD ,,RALEIGH,NC,27612,(919) 783-6565,2007-01-16T00:00:00.000Z,Restaurant,-78.682006,35.858791,M
2664,4092017189,HOMEWOOD SUITES BY HILTON RALEIGH/CRABTREE FOODSERVICE,5400 HOMEWOOD BANKS DR ,,RALEIGH,NC,27612-8071,(919) 785-1131,2016-01-04T00:00:00.000Z,Restaurant,-78.680575,35.836204,M
2665,4092015744,SUPER ASIAN BUFFET,1207 KILDAIRE FARM  RD ,#J,CARY,NC,27511,(919) 460-6288,2011-06-06T00:00:00.000Z,Restaurant,-78.782195,35.763805,M
2666,4092021738,GREEK FIESTA,4325 GLENWOOD AVE ,STE 2036,RALEIGH,NC,27612-3374,(919) 571-2545,2013-04-15T00:00:00.000Z,Food Stand,-78.681845,35.841838,T
2667,4092014909,Credit Suisse RTP Bldg #1,7033 Louis Stephens DR ,,Morrisville,NC,27709,(919) 994-6610,2007-07-13T00:00:00.000Z,Restaurant,-78.886609000000007,35.863966,M
2668,4092021399,Harris Teeter #138 Meat/Seafood,98 Cornerstone DR ,,CARY,NC,27519,(919) 467-1259,2006-09-05T00:00:00.000Z,Food Stand,-78.851876,35.790448,M
2669,4092016457,ATRIA OAKRIDGE DINING,10810 SANDY OAK LN ,,RALEIGH,NC,27614,(919) 848-2088,2013-07-01T00:00:00.000Z,Restaurant,-78.593038,35.908224,M
2670,4092021747,WENDELL PARK CONCESSION STAND,601 W THIRD ST ,,RALEIGH,NC,27591,(919) 366-2266,2013-07-16T00:00:00.000Z,Food Stand,-78.380337,35.782072,M
2671,4092021751,HARRIS TEETER #395 MEAT MARKET/SEAFOOD,1432 BROGDEN WOODS  DR ,,WAKE FOREST,NC,27587,(919) 870-4980,2013-08-19T00:00:00.000Z,Food Stand,-78.691477,35.99121,M
2672,4092016511,JOULE COFFEE,223 S WILMINGTON ST ,,RALEIGH,NC,27601,,2013-08-28T00:00:00.000Z,Restaurant,-78.637942,35.777514,M
2673,4092016604,BOMBSHELL BEER COMPANY,120  QUANTUM ST ,,HOLLY SPRINGS,NC,27540,(919) 346-6135,2014-01-09T00:00:00.000Z,Restaurant,-78.836851,35.658217,M
2674,4092016608,KABAB & CURRY,2418 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 977-6974,2014-01-15T00:00:00.000Z,Restaurant,-78.667303,35.787858,M
2675,4092021931,KANGAROO EXPRESS #2720846,1800 LAURA DUNCAN RD ,,APEX,NC,27523-1564,(919) 387-7984,2016-02-29T00:00:00.000Z,Food Stand,-78.834587,35.748145,M
2676,4092017164,VERANDAH,301 S ACADEMY ST ,,CARY,NC,27511,(919) 307-7070,2016-02-09T00:00:00.000Z,Restaurant,-78.780842,35.784842,M
2677,4092017185,RANDY'S PIZZA #9,941 N HARRISON AVE ,,CARY,NC,27513,(919) 377-0742,2016-03-21T00:00:00.000Z,Restaurant,-78.784517,35.801435,M
2678,4092017198,THE FORKS CAFETERIA AND CATERING,339 S BROOKS ST ,,WAKE FOREST,NC,27587-2901,(919) 556-6544,2016-04-18T00:00:00.000Z,Restaurant,-78.508933,35.975521,M
2679,4092017202,NOODLE BLVD.,919 N HARRISON AVE ,,CARY,NC,27513,(919) 678-1199,2016-04-11T00:00:00.000Z,Restaurant,-78.783402,35.800681,M
2680,4092017192,STARBUCKS #19453,185 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-3246,2016-04-05T00:00:00.000Z,Restaurant,-78.849481,35.662665,M
2681,4092015215,RALEIGH CONVENTION CENTER,500 S SALISBURY  ST ,,RALEIGH,NC,27601,(919) 996-8675,2008-09-02T00:00:00.000Z,Restaurant,-78.641258,35.773651,M
2682,4092015225,MOE`S SOUTHWEST GRILL #283,10760 WAKEFIELD COMMONS DR ,,WAKE FOREST,NC,27587,(919) 570-3222,2008-08-20T00:00:00.000Z,Restaurant,0,0,U
2683,4092015246,GUMBY`S PIZZA & WINGS,2712 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 836-1555,2008-10-03T00:00:00.000Z,Restaurant,-78.671704,35.788885,M
2684,4092015266,THE FACTORY ICE HOUSE SNACK BAR,1839-200 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 453-1500,2008-10-22T00:00:00.000Z,Restaurant,-78.528161,35.952045,M
2685,4092021798,DOMINO'S PIZZA #4486,2603 GLENWOOD AVE ,STE 131,RALEIGH,NC,27608,(919) 783-8803,2014-07-10T00:00:00.000Z,Food Stand,-78.660599,35.815504,M
2686,4092040336,HOT DOGGY DOG (WCID #520),4826 WATKINS RD ,,RALEIGH,NC,27616,,2016-04-20T00:00:00.000Z,Pushcarts,-78.483271,35.862353,M
2687,4092013058,PNC 314,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,-78.722936,35.803242,M
2688,4092013062,PNC 118-120,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-12-07T00:00:00.000Z,Restaurant,-78.722936,35.803242,M
2689,4092015273,PANOPOLIS,2400 W TERMINAL BLVD ,RDU TERMINAL 2,RDU AIRPORT,NC,27623,,2008-10-24T00:00:00.000Z,Restaurant,0,0,U
2690,4092016571,CHINA BEST,632  HOLLY SPRINGS RD ,,HOLLY SPRINGS,NC,27540,(919) 577-0888,2013-11-27T00:00:00.000Z,Restaurant,-78.824803,35.65381,M
2691,4092016544,WINSTON CLUBHOUSE,17001 SEARSTONE DR ,,CARY,NC,27513,(919) 234-0400,2013-11-01T00:00:00.000Z,Restaurant,-78.844872,35.788723,M
2692,4092016560,FIREWURST,823 BASS PRO  LN ,,RALEIGH,NC,27513,(919) 234-0822,2013-11-07T00:00:00.000Z,Restaurant,-78.769019,35.830094,M
2693,4092016561,HWY 55 BURGERS SHAKES &amp; FRIES,1141 FALLS RIVER AVE ,"BUILDING D, STE 118",RALEIGH,NC,27614,(919) 518-8364,2013-11-07T00:00:00.000Z,Restaurant,-78.588774,35.907189,M
2694,4092016565,BOJANGLES #49,9919 FAYETTEVILLE ST ,,RALEIGH,NC,27603,(919) 557-6843,2013-11-12T00:00:00.000Z,Restaurant,-78.714144,35.634141,M
2695,4092021652,EL TORO SUPERMARKET MEAT MARKET ,3609 JUNCTION BLVD ,,RALEIGH,NC,27603,(919) 773-8172,2011-02-10T00:00:00.000Z,Food Stand,-78.657099,35.730816,M
2696,4092021657,WHOLE FOODS #10338 SPECIALTY,8710 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 354-0350,2011-03-11T00:00:00.000Z,Food Stand,-78.650237,35.898892,M
2697,4092013705,UDUPI Cafe,590 E Chatham St ,,CARY,NC,27511,(919) 465-0898,2002-10-29T00:00:00.000Z,Restaurant,-78.768322,35.790375,M
2698,4092021389,Seven Oaks Swim Club Concession Stand,2500 Howard RD ,,RALEIGH,NC,27613,(919) 848-8313,2006-06-20T00:00:00.000Z,Food Stand,-78.681037,35.890835,M
2699,4092016350,PIZZA PIT,5335 RAYNOR RD ,,GARNER,NC,27529,(919) 662-9101,2013-01-29T00:00:00.000Z,Restaurant,-78.550256,35.675395,M
2700,4092016380,HIBERNIAN PUB &amp; RESTAURANT,8021 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 803-0290,2013-03-01T00:00:00.000Z,Restaurant,-78.624527,35.894044,M
2701,4092017328,Oak &amp; Dagger,18 SEABOARD AVE ,SUITE 150,RALEIGH,NC,27604,(919) 945-9382,2016-09-23T00:00:00.000Z,Restaurant,-78.639398,35.789432,M
2702,4092030315,ADOBO JOE (WCID #575),4900 TOPSTONE RD ,,RALEIGH,NC,27603,,2016-10-03T00:00:00.000Z,Mobile Food Units,-78.634864,35.642653,M
2703,4092017439,MCALISTER'S DELI #100958,1061 PINE PLAZA DR ,,APEX,NC,27523,(919) 962-6518,2016-10-21T00:00:00.000Z,Restaurant,-78.829393,35.746571,M
2704,4092017332,OFF THE HOOK SEAFOOD RESTAURANT,308 SOUTHTOWN CIR ,,ROLESVILLE,NC,27571,(919) 263-1868,2016-09-27T00:00:00.000Z,Restaurant,-78.470396,35.916484,M
2705,4092017334,FIVE GUYS #1797,1075 PINE PLAZA BLVD ,,APEX,NC,27523,(919) 616-0011,2016-09-26T00:00:00.000Z,Restaurant,-78.829393,35.746571,M
2706,4092017337,ROSATI'S,2101-F S MAIN ST ,,WAKE FOREST,NC,27587,(919) 488-4294,2016-10-07T00:00:00.000Z,Restaurant,-78.533223,35.948678,M
2707,4092015211,TGI Friday's #2175,1100 TIMBER  DR E ,,GARNER,NC,27529,(919) 779-1935,2008-09-02T00:00:00.000Z,Restaurant,-78.57861,35.688845,M
2708,4092015235,DUNKIN DONUT BASKIN ROBBINS #344467,800 PERRY RD ,,APEX,NC,27502,(919) 303-5800,2008-09-23T00:00:00.000Z,Restaurant,-78.844607,35.720847,M
2709,4092016599,SMITHFIELD'S CHICKEN N BAR-B-QUE,4000 JONES SAUSAGE RD ,,RALEIGH,NC,27518,(919) 779-0095,2014-01-03T00:00:00.000Z,Restaurant,0,0,U
2710,4092140603,ROLESVILLE HIGH SCHOOL INDOOR CONCESSIONS,1099 E YOUNG ST ,,ROLESVILLE,NC,27571,(919) 554-6303,2016-08-18T00:00:00.000Z,Limited Food Service,-78.4414,35.905906,M
2711,4092040342,JACK'S HOT DOGS (WCID #387),10029 FAYETTEVILLE RD ,,FUQUAY-VARINA,NC,27526,,2016-10-04T00:00:00.000Z,Pushcarts,-78.716778,35.629111,M
2712,4092017437,MONA PITA MEDITERRANEAN CAFE &amp; GRILL,2101 S MAIN ST ,SUITE 100,WAKE FOREST,NC,27587,(919) 800-8650,2016-10-31T00:00:00.000Z,Restaurant,-78.533101,35.948021,M
2713,4092030316,TOOKIE'S (WCID #574),2956 WAKE FOREST RD ,,RALEIGH,NC,27609,,2016-10-21T00:00:00.000Z,Mobile Food Units,0,0,U
2714,4092016699,Sukhadia's Indian Cuisine,6715 Hillsborough Street,Suite 102,RALEIGH,NC,27606,(919) 389-1200,2014-05-30T00:00:00.000Z,Restaurant,-78.743918,35.788206,M
2715,4092015190,THAIPHOON BISTRO,301 S GLENWOOD AVE ,STE 190,RALEIGH,NC,27603,(919) 720-4034,2008-08-04T00:00:00.000Z,Restaurant,-78.64799,35.784581,M
2716,4092020713,Harris Teeter #257 Produce,2080 KILDAIRE FARM RD ,,CARY,NC,27511-6614,(919) 233-9483,1996-02-16T00:00:00.000Z,Food Stand,-78.780687,35.735675,M
2717,4092021379,Harris Teeter #69 Produce,3201-123 Edwards Mill RD,,RALEIGH,NC,27612,(919) 781-8776,2006-04-21T00:00:00.000Z,Food Stand,-78.705568,35.825451,M
2718,4092014597,Ba-Da Wings,2161 Avent Ferry RD ,Ste.100,RALEIGH,NC,27606,(919) 832-3902,2006-06-09T00:00:00.000Z,Restaurant,-78.676051,35.778358,M
2719,4092016822,SUBWAY #11874,411 S Main ST ,,ROLESVILLE,NC,27571-9664,(919) 554-3511,2014-12-01T00:00:00.000Z,Restaurant,-78.466346,35.916248,T
2720,4092016033,STEAK N SHAKE,2840 E MILLBROOK RD ,,RALEIGH,NC,27604,(919) 872-6669,2011-10-19T00:00:00.000Z,Restaurant,-78.583834,35.849074,M
2721,4092021959,Las Carolinas Grocery &amp; Grill,4905 Guy RD ,,CLAYTON,NC,27520,(919) 359-0089,2016-05-17T00:00:00.000Z,Food Stand,-78.521798,35.677041,M
2722,4092017229,CAFE SAGE @HOLIDAY INN CARY,5630 DILLARD DR ,,CARY,NC,27518,(919) 851-1220,2016-05-26T00:00:00.000Z,Restaurant,-78.736286,35.755537,M
2723,4092110472,SYCAMORE CREEK CAFETERIA,10921 LEESVILLE RD ,,RALEIGH,NC,27613,(919) 841-4350,2008-07-23T00:00:00.000Z,Public School Lunchrooms,-78.732955,35.918372,M
2724,4092021804,Outdoor Recreational Center,4900 Wendell Blvd.,,Wendell,NC,27591,(919) 366-0080,2014-07-02T00:00:00.000Z,Food Stand,-78.346289,35.796163,M
2725,4092016717,Red Lobster #0598,1805 WALNUT ST ,,CARY,NC,27511,(919) 851-6806,2014-07-28T00:00:00.000Z,Restaurant,-78.743202,35.761097,M
2726,4092016248,BIDA MANDA,222 S BLOUNT ST ,,RALEIGH,NC,27601,(919) 829-9999,2012-08-28T00:00:00.000Z,Restaurant,-78.636928,35.777263,M
2727,4092016251,ANNAS PIZZERIA,138 S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 285-2497,2012-09-04T00:00:00.000Z,Restaurant,-78.800038,35.583098,M
2728,4092021718,CARNICERIA Y PANDERIA EL RANCHITO,3110 NEW BERN AVE ,STE 110,RALEIGH,NC,27610,(919) 255-3202,2012-09-13T00:00:00.000Z,Food Stand,-78.586747,35.788509,M
2729,4092015637,MCLEAN`S HILLBILLIES,1206 ARENDELL AVE ,,ZEBULON,NC,27597,(919) 404-2212,2010-05-20T00:00:00.000Z,Restaurant,-78.322911,35.837413,M
2730,4092015129,Caribbean Cafe,2645-D E Millbrook RD ,,RALEIGH,NC,27604,(919) 872-4858,2008-05-01T00:00:00.000Z,Restaurant,-78.59054,35.84847,M
2731,4092016440,CASE DINING HALL,240 JETER DR ,,RALEIGH,NC,27695,(919) 515-2100,2013-06-06T00:00:00.000Z,Restaurant,-78.678729,35.784483,M
2732,4092017313,STARBUCKS #8589,4325-2119 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 788-0656,2016-09-09T00:00:00.000Z,Restaurant,-78.676588,35.839589,M
2733,4092021502,Papa John's #429,2101 Avent Ferry RD ,,RALEIGH,NC,27606,(919) 834-7272,2008-01-07T00:00:00.000Z,Food Stand,0,0,U
2734,4092300264,ALKAREEM GROCERY,10285  CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 336-3174,2014-02-07T00:00:00.000Z,Meat Market,-78.82788,35.830126,M
2735,4092014863,Life Cafe,1700 Regency PKY ,,CARY,NC,27511,(919) 460-8340,2007-05-09T00:00:00.000Z,Restaurant,-78.787293,35.733327,M
2736,4092016290,MCDONALDS #15717,4121 BLUE RIDGE RD ,,RALEIGH,NC,27612-4633,(919) 510-5255,2012-11-16T00:00:00.000Z,Restaurant,-78.676019,35.836296,M
2737,4092017299,WENDY'S #6323,2007 NW CARY PKY ,,MORRISVILLE,NC,27560-5908,(919) 465-4288,2016-08-26T00:00:00.000Z,Restaurant,-78.81235,35.805386,M
2738,4092017301,ESMERALDA GRILL,748 E CHATHAM ST ,SUITE J,CARY,NC,27511,(919) 377-2455,2016-08-26T00:00:00.000Z,Restaurant,-78.765142,35.791572,M
