id,rating,text
TapRoom Beer Co,5,"stopped for a quickie, I've been driving by since way before they opened and was wondering what was going to happen... Well it happened and it's all good!!!..."
TapRoom Beer Co,5,"Welcome to the neighborhood TapRoom Beer Co! My partner and I happened to have passed this place and decided to come here on a whim. Boy, aren't we glad we..."
TapRoom Beer Co,5,My first time at TapRoom and I was pleasantly surprised. They have outdoor seating and the service was super friendly and fast. I had the mushroom Swiss...
Brazil By The Bay,5,"I am in love with this restaurant, as an american who has a passion for Brazilian things, no other place I have seen right now brings you the culture of..."
Brazil By The Bay,3,"I'm taking a 2 stars off for the service and apparently, I am not the only one who feels this way. The OWNER should take note. The waitress working on..."
Brazil By The Bay,1,"Not very satisfied with the service as the store has failed to inform the consumer of charges when paying with card.  
I am writing this as a warning to all..."
Siamo Napoli,5,"My husband and his family are from Italy and we go every year (pre-covid), so we are very picky with our Italian food.
Siamo Napoli is the closest to Italy..."
Siamo Napoli,5,"We absolutely love this family run business, what a beautiful remodel (pre-COVID) and I really love how they have pivoted to the pandemic by offering nice..."
Siamo Napoli,5,"Flavio Piromallo was instrumental in the successful operations of several Little Italy restaurants such as Buon Appetito and Civico 1845, where he still..."
The Shop: Pizza + Cocktails,5,"Second time getting takeout from this place. The service is top notch. We waited almost an hour after
Phoning in our order and they were swamped as a new..."
The Shop: Pizza + Cocktails,5,Easily my favorite place in San Diego for a pizza.  I'm from Chicago and love me some deep dish.  I also enjoy a NY style pizza at times so by no means am I...
The Shop: Pizza + Cocktails,5,Deep dish pizza + Rosé slushies?! Sign me up! Stopped by during The Shop's happy hour (3:30-5:30pm) and was able to snag some personal cheese pizzas for our...
Tamales Oaxaquenos,3,"This place isn't too bad, it's a little cart with tamales inside and they have a jug of champurrado which is hit and miss, it is tasty when they get it..."
Tamales Oaxaquenos,5,"I do not eat tamales or leave a yelp review often, but when I do it is because it is worth sharing it with others. Tamales Oaxaquenos is a gem. Their..."
Tamales Oaxaquenos,5,"Big, generous tamales wrapped in banana leaves, steamed, and delicious. I had the chicken mole, a rare treat. It had a little heat and spice, tender..."
Cross Street Chicken and Beer,5,Mmmm their chicken is so good!!  We haven't visited for a while so new menu items popped up that we tried.  We really enjoyed the chipotle barbecue flavor...
Cross Street Chicken and Beer,5,"SD's GOAT for Korean fried chicken and beer. Always consistent, always filling, and always satisfying. They have a good selection of beer and a great..."
Cross Street Chicken and Beer,5,"Awesome chicken spot!!! I've been wanting to try this place out for a while and finally got the chance during COVID. 

What I ordered: The hot chicken..."
Solana Highlands Park,4,"This is a nice community park. It has a good playground equipment, a nice lawn are, picnic tables with BBQ stand, drinking fountains, and a good size..."
Solana Highlands Park,4,"Been coming here for a good 12 years now
Actually even before that as a teenager
Now it's the spot to meet up with moms while the kids play
There aren't any..."
Solana Pacific Elementary School,4,"ok almost a semester into being here...so far so good.
The atmosphere is very appealing...
indoor hallways and classrooms..two stories tall...
playground..."
Solana Pacific Elementary School,4,"Update after being here a while. Love it here. The staff is fantastic, but we are really partial to Ms. Taylor. We love her and had her at Solana Highlands..."
Solana Pacific Elementary School,3,"Good school overall, but it really boils down to which teacher your child gets. There are a few great teachers and a lot of ok teachers. No bad ones that..."
Solana Highlands,5,The Solana Heights management has been so helpful and responsive. I have an older relative living here for ten years or so and they have become like family...
Solana Highlands,1,"Do not rent from this place, when I moved in the floors were filthy the garbage disposal was broken and the place was infested with fruit flies. I notified..."
Solana Highlands,1,"Do NOT rent here. I put down a deposit of $150, was told I would get it back if I changed my mind before 72 hours. I changed my mind because they have lead..."
Solana Highlands Elementary School,5,"Great School...great teachers...great Administrator.
I wish I got treated as well as the staff does here."
Solana Highlands Elementary School,5,"What can I say? More like what can't I say? My son has been in school here since kinder and is now in third grade. The best teachers in the world, the best..."
Robinson Realty,5,My property was in shambles due to mismanagement by previous manager.  I found Gary on Yelp and told him my situation.  He recommended contractors to help...
Robinson Realty,5,"Gary and Sydney have been fantastic to work with. Quick to respond, flexible, and great attitudes!  I can't believe they don't have a ton more reviews, very..."
Aurora At Riviera Del Sol Hoa,1,"Horribe!!! They make this place look family friendly, but it is really not. There is no park and I was told children are not supposed to play outside. Dogs..."
Stonebridge Neighborhood Park,4,Walk through this every time I visit San Diego. It's a really nice park!! You know this is a well-loved Park because you can hear the little league soccer...
Stonebridge Neighborhood Park,4,"Hard to get to, but very spacious."
Stonebridge Neighborhood Park,4,"Beautiful big park in a tucked-away residential neighborhood of SR. One of the newer parks in Scripps ranch, big and nice, new equipment and multiple play..."
The River Trail,4,"Easy and relaxing stroll, flat trail, good for walking with kids and dogs. The correct name is Del Mar River path. There is a small looking out point called..."
The River Trail,2,"Note - There is the River Path trail ( West of Jimmy Durante Blvd), and the newly expended trail across the street (East of Jimmy Durante Blvd). Some..."
The River Trail,4,"Super great and wonderful trail that leads from the dog beach in Del Mar to the cool swamp marshlands of the Del Mar Valley area. 

Nice clean and easy path..."
Otay Lakes County Park,5,"Very nice park! Another one I forgot to review! On the plane back to San Diego with time to kill so. Here we go. 

Really nice state park. We came on the..."
Otay Lakes County Park,5,"Amazing park! Hiking trails, playground, fully fenced playground for smaller kids, bathrooms, benches, water fountains, picnic tables, bbqs, trash cans, you..."
Otay Lakes County Park,4,"I really like Otay Lakes County Park as a mountain biking venue!

There's a trail that loops around the mountain, going up and down with some truly..."
Coast To Crest Trail,5,My 1000th review goes to the Coast to Crest Trail which is the path of the coast of Del Mar going all the way inland towards Volcan Mountain by Julian! I...
Coast To Crest Trail,4,"This review is focused on the Escondito entrance across from Westgate North Country Mall. 
There are a few parking areas, dirt and gravel so take it slow as..."
Coast To Crest Trail,5,"Wide, well-maintained trail that courses through the county.  Perfect for mountain biking and trail running.  It's populated enough that you aren't..."
Bernardo Mountain,4,I was looking for a trail greater than six miles with both water and a decent slope to ascend without having to go far inland. Bernardo Mountain seemed to...
Bernardo Mountain,4,It's been a while but I came back to this mtn since I needed something local. I enjoyed it more this time. Not a ton of ppl. I had deleted all trails off my...
Bernardo Mountain,5,"Enjoyable Hike

This was a moderate hike with beautiful scenery near Rancho Bernardo/Escondido. 
This hike started with a flat path and gradually inclined..."
Tijuana River National Estuarine Research Reserve,5,"I used to come here often to relax, Hike or run when I lived here. Now I return as a happy tourist to this tranquil park. Great vistas, an uncrowded beach &..."
Tijuana River National Estuarine Research Reserve,3,"This place isn't all that much once you get here.  There are a couple of hundred yards worth of paths that traverse the place, so if you're really wanting..."
Tijuana River National Estuarine Research Reserve,5,It's a little gem that I found through an article in the reader. I enjoyed the short walk. It's a nice place to unwind and walk your fur baby or a quick...
Coral Bay Apartments,3,"I lived there for a year and moved out end of June. Overall experience was decent. I think I had a newly renovated unit so it was clean. LOVE the location,..."
Coral Bay Apartments,3,I have been living at Coral Bay for about 3 months now. My fiancé and I love our little apartment and the community. The only down side to Coral Bay is the...
Coral Bay Apartments,5,"We moved in over two months ago and so far no complaints! We had two maintenance requests, nothing major, and they were both addressed so quickly! Briana..."
Pack & Park,3,Pack and Park is the staging area when you plan on visiting the numerous trails and historical sights in South Escondido. There are three parking lots in...
AVA Pacific Beach,5,This morning I went out to my car to head off to work and just to find out my car was completely dead! Thankfully Joe and Cesar were in the parking lot off...
AVA Pacific Beach,4,This apartment complex is worth the cost of rent! From the front desk staff to the janitorial staff is better than any 5 star hotel I have been to. The...
AVA Pacific Beach,2,"UPDATE - EDIT (10/7/19)

I was contacted by property management and asked to contact their customer service center.  After speaking with their CSC, they..."
Dorothy Petway Neighborhood Park,3,This park is 2.72 acres that the city committed to fixing the Southcrest area.  It is a beautiful park and as long as you pay attention to your surroundings...
Dorothy Petway Neighborhood Park,1,"Park is great! Clean,  nice play area, decent parking. But bathrooms locked on a Sunday in the daytime?!? Ridiculous!! We were there 2-6pm and they were..."
Dorothy Petway Neighborhood Park,1,this park has great atmosphere but since the bathrooms are lock you often see people urinating in public because they are too lazy to find somewhere else
Children's Pool,5,"very cool spot for kids and adults to play... small swimming area with long bridge walk way and the seals, they dont bother people and the people don't..."
Children's Pool,2,After our Big Sur reservations were canceled due to COVID (aside:  they opened restaurants but cancelled CAMPING?  What kind of horse manure is that?) we...
Children's Pool,2,"I have not been to the Children's Pool in a very long time, at least for several years. 

It made me very sad to be here the other day, for so many reasons...."
Villa La Jolla,5,"Well, I am brazilian and I went to San Diego to spend 3 months (June to September 2014) while my girlfriend was studying at UCSD.

After searching the web..."
Villa La Jolla,1,"Shameful developer, who has been taking advantage of the high level of absentee owners, and overseas owners.  Future and current owners, be warned, do not..."
Villa La Jolla,2,"Not one star because if you're desperate for a place near UCSD that won't break the bank completely, this place is tolerable.

Otherwise, if you have the..."
La Jolla Terrace,2,I lived at LJT 3 times. It is a sister complex with Whispering Pines and La Jolla View. It used to be that this was the cheapest place to live in UTC at...
La Jolla Terrace,5,"Just moved in. I love it here. The apartments are so cozy and nice, especially with the new remodels. It's in the perfect location as well and it's a nice..."
La Jolla Terrace,5,Juan Rosales very humbling guy his the Best maintenance worker always on time anything you need  done he gets it done right away I give him above...
La Jolla Del Rey Apts.,5,"I've lived here 3 1/2 years and until our new property manager Melissa came to us, nothing was getting accomplished.  
Our landscaping was forgotten about,..."
La Jolla Del Rey Apts.,5,"Faruschka Engelbrecht assisted me is securing my beautiful place at La Jolla Del Rey!  
It's totally perfect for me.......
She did a great job answering all..."
La Jolla Del Rey Apts.,1,I lived here for 6.5 years and can't begin to mention all of the reasons I am glad to be gone.  These people are great until you sign the lease.  The...
Avia La Jolla Apartments,1,"Thanks for the reply Jon.  Unfortunately this review was Posted over a year ago and the conditions have remained the same. In fact, worse. A group of us..."
Avia La Jolla Apartments,5,"I would like to send  raving review for
FERUSCHKA ENGLEBRECHT. She was so helpful to us while we signed our lease and answered truthful questions we had...."
Avia La Jolla Apartments,2,I have lived in Avia La Jolla since April 2017. I have met and made many wonderful friends. Tricia and Justin have been awesome and very accommodating....
Venetian Condominiums,5,"Very pleasant experience with Brian. He takes own concerns seriously, and I'm glad that he is our guidance to the home."
Venetian Condominiums,1,The owners response and private message to me shows their concern for the well being of the tenants. Drive by this run down complex and ask residents how...
Venetian Condominiums,5,I've been living here for 5 months and I really can't complain about anything. It's in a great location in the heart of UTC. It's on the corner of Nobel and...
Villa La Jolla Townhomes Association,5,"Great place to live, been here 15+ years, Love It! Spacious units, 2 pools, a couple blocks to beautiful Windansea Beach and 1 1/2 miles to the village of..."
Villa La Jolla Townhomes Association,1,"OMG...I totally agree with you! I just moved in about 6 weeks ago and I am going crazy! However, its NOT the association its the ridiculous neighbors that..."
Villa La Jolla Townhomes Association,1,The Townhomes Association spoils this perfect place to live in La Jolla. My husband and I have rented a condo at Villa La Jolla for almost three years. We...
Town Park Villas,2,"The 1-bedroom units are  spacious and have a great open patio area off the living room with a large sliding glass door.  I was quite comfortable there,..."
Town Park Villas,1,UPDATE 8-11-20: Still haven't fixed the rat infestation at this entire community. A dead one has been lying around in the sun for HOURS now.
Town Park Villas,1,Management here is horrible. No one advocates for the tenant. I asked for a garage a year ago and was placed on a garage waiting list or so I was led to...
La Jolla Palms Apartment Homes,5,"I have been a resident here at Palms for the past year, and I can say it has been a wonderful experience. The apartments are exactly what you are shown..."
La Jolla Palms Apartment Homes,1,I was living in 4315. This unit has very serious noice problem. You can check the attached screenshot and video recording. Links are...
La Jolla Palms Apartment Homes,1,"Update: They swept the hallways. While some waste is gone, a large majority is still found around the complex including sticky remains on the floor.

I will..."
The Villas of Renaissance,5,"I lived in this complex for more than 4 years and I really enjoyed it and recently decided to renew my lease and move to a larger apartment here. 
There are..."
The Villas of Renaissance,1,Well they have done it again. We had a nice run of about 6 months with no issues. Then with about a weeks notice while people are working from home because...
The Villas of Renaissance,1,"I have lived at The Villas for three years. The gardens and walkways were beautiful. 

But someone in corporate decided that it would be a good idea that,..."
Village View Apartments,5,"Outstanding customer service!

They always very informative and can work with you.

I haven't experienced any of issues from the previous reviews. Possibly..."
Village View Apartments,1,"I Wish there was option to give negative stars rating. 
Most RUDE leasing office one can ever imagine. Never sign a deal without thoroughly reading the..."
Laura Kelley - Keller Williams Realty,5,"Laura is professional, a master negotiator, and most importantly knowledgeable about Real Estate! We've been working together since 2010. In our most recent..."
Laura Kelley - Keller Williams Realty,5,Laura was a huge help in getting my moms condo in San Diego sold in a short sale! She is extremely knowledgeable and goes above and beyond to help her...
Laura Kelley - Keller Williams Realty,5,Laura has been amazing with my short sale. She is quite the expert. She and her team has literally handled the whole thing and with the best attitude.
Pernicano Realty & Management Company,5,"This customer review is based solely on my customer interaction with Aimee. 

Before speaking to Aimee, I had not had any good interactions with this..."
Pernicano Realty & Management Company,1,"From a homeowner in Park Villas South:

Uses outdated technology to communicate with homeowners, fails to follow up on requests (digital or by phone,..."
Pernicano Realty & Management Company,1,"This company takes days to respond to your emails. Usually it's within a few days, this time it's going on two weeks. Hopefully our HOA will move on from..."
Tuxedo Park,3,"Tuxedo Park is a well kept public playground nestled in this hilly, residential San Carlos neighborhood.

There's an open grassy field that the kiddie..."
Tuxedo Park,4,"This is a cute little park in a residential neighborhood. Caveat: no bathroom, so keep that in mind if you have little ones. There's a walking path around..."
Tuxedo Park,3,"As a mother of toddlers, we are always on the search for the perfect park. (In case you care, we are still looking.)

Tuxedo park is an older park that is..."
Zeglio Custom Clothiers,5,John and Rayna exceeded my expectations! From the moment I walked into their bespoke establishment to the time I took delivery of my beautifully tailored...
Zeglio Custom Clothiers,5,My husband and I visited Zeglio to have his custom tux made for our wedding. We were able to see and feel 100+ different fabrics to select each material we...
Zeglio Custom Clothiers,5,In that last few years I've been looking for the right place to call home as a sartorial customer. I found it all here in Zeglio Custom Clothiers! John is...
Zeglio Custom Clothiers,5,"I was buying a suit for my wedding.  Days after my first measurements, the COVID lockdown began.  Mr Park still produced a stunningly handsome custom suit..."
Zeglio Custom Clothiers,5,"Zeglio is legit.  John Park is the consummate gentleman and businessman, and knows his suits.  I had some particular style wishes, and he made the suit..."
Zeglio Custom Clothiers,5,I was in need of a suit for a couple events coming up and it had been recommended to try out Zeglio's. This place is a diamond downtown. When I got there...
The Gentlemen's Tux Club,5,John is the man. We had our wedding scheduled for April 2nd and then covid hit. My frustration with bs covid I'm not going to get into. But had to...
The Gentlemen's Tux Club,5,"Look no further, this is THE spot. John is friendly, patient, genuine, honest, and flexible. I could not have asked for better service. Tux Club will be on..."
The Gentlemen's Tux Club,5,"Found this place off The Yelp App, and it really helped me out A LOT! If you're a person who loves god quality suites/tuxedos and don't want to look like..."
Men's Wearhouse,5,"I came here to find a tuxedo for my wedding. Due to the pandemic, all the recent planning has been very difficult. This location made everything so simple..."
Men's Wearhouse,4,I was helped right away by Michael. I showed him my dress and told him that I am looking for a bowtie to match for my man (who is a loyalty program...
Men's Wearhouse,5,I can't say enough about the customer service. Jonathan took care of us for suits for our wedding. He is so helpful and has an awesome personality. He made...
The Godfather Restaurant,5,"In spite of all the hip new Italian places opening every week, The Godfather remains a classic. I dined at the restaurant ages ago but it always slips my..."
The Godfather Restaurant,5,"Covid 14 review

Ok, high end takeout/ delivery! Yes!!!

If you want to celebrate at home,  THIS is a place to order from.  They do not skimp and its almost..."
The Godfather Restaurant,5,"I love this place! The food is amazing, the drinks are delish and the owner Anthony, his mom and staff treat you like family. If you catch their ribeye..."
Robert's Men Suits & Custom Tailoring,5,"Truly a great tailor who pulled off a perfect tailoring job on my Z Zegna suit. My suit's european fit was dialed perfectly after a follow-up visit, and the..."
Robert's Men Suits & Custom Tailoring,5,"Pro-tip: Go BEFORE PHIL's BBQ (same lot), not after. ;-) 

Such a find. Don't get confused by the suit warehouse next door, when quality and style matter,..."
Robert's Men Suits & Custom Tailoring,5,"I come to Robert's to get my suits and sportcoats tailored. They are VERY reasonably priced and do great quality work. They have tailored wool, velvet,..."
Friar Tux,5,"I do a lot business with this company, they are always accommodating and professional in every way.
 The last manager I dealt with ,a female .. I am sorry I..."
Friar Tux,5,"Had an amazing experience with Friar Tux!!

I have done quite a few of these Tux rental services in the past few years.    Friar Tux has been my favorite to..."
Friar Tux,3,After the wedding my husband and I went back to Friars to return his rentals. We were nicely greeted by a gentleman who helped us rather quickly. While...
Mesa Clothing & Alterations,5,Wahdat is very patient and takes pride in his work. He worked with me to perform the exact alterations I wanted for 2 pairs of nice black jeans (I got them...
Mesa Clothing & Alterations,5,"Literally the best customer service ever. Long story short, my bridesmaid dress was dropped off at my work! 

After trying on the dress after alterations, I..."
Mesa Clothing & Alterations,5,"I have had Wahdat's help to alternate my clothes for 5 years. My experience about his help is quite happy and professional.

Wahdat always does great job to..."
Coasterra,4,"Came here for dinner with a party of 11 on Saturday. Given COVID-19 restrictions, all seating was outside. All the tables were well spaced out, and there..."
Coasterra,5,Tried Coasterra again and this time made it for social hour aka happy hour!!! The social hour food menu could use some expanding but the ceviche is a...
Coasterra,5,"Dined in in September for a friend's bday. So before this 2nd lock down. 
The food was pretty good! The only con I had, was that the margarita pitcher..."
The Observatory North Park,5,"I've been going to concerts for years now, and this venue has a very special place in my heart. The location, the ambiance, everything about it I adore and..."
The Observatory North Park,3,Oh where to start. This place used to be cool it had a balcony and pretty lax fun bigger venue. Then you slowly started to see the greed and corporate...
The Observatory North Park,4,"What does 700 teenage girls sound like 20 years later? 

Answer:..."
Day of LOVE,5,"Jen was an absolute rockstar and helped reduce our stress level so much! We only had her services for the day-of coordination, but she was more than happy..."
Day of LOVE,5,Jen is a magician and our wedding day was PERFECT because of her. I had to convince my fiance that we needed a coordinator in the beginning and by the end...
Day of LOVE,5,Jen is a true professional. And she knows the ins and outs of her job to a T. Without her our day would not have been flawless. She brought all our...
Bridal and Veil,5,"Bought my dress during covid they were very safe and respected city regulations.
I had an appointment with Kylie, she listened to what I was looking for and..."
Bridal and Veil,5,By far the best customer service I'm thinking of canceling my dress at DB and going back here. My sales person was amazing here.... dresses were amazing I...
Bridal and Veil,5,I LOVE THIS STORE!!!!!! I love so much more than just the store tho! My entire experience from start to finish far surpassed what I had always hoped for in...
University Club Atop Symphony Towers,5,"Where to begin, 
Pre-COVID, we had a whole wedding planned with everyone we knew and loved. We were so excited to begin this new chapter and start our..."
University Club Atop Symphony Towers,5,"Dining in just reopened this week. Confined to bar area. Limited menu. Excellent food, service, and view atop San Diego skyline. Ahi tacos, Steak Frites..."
University Club Atop Symphony Towers,4,If you are looking for a place to have a business meeting or a romantic evening then University Club Atop Symphony Tower should be on your list to be a...
Pushkin Russian Restaurant,5,"Like others, I saw Pushkin on social media promoting their grocery delivery, Asap Produce. The first time I used it (end of March), they delivered my..."
Pushkin Russian Restaurant,5,"I was there this evening. Even though they had to put the tables outside due the Pandemic, I have to say , the food was amazing I loved the drinks ,the..."
Pushkin Russian Restaurant,5,I found Pushkin (ProduceASAP) when the Pandemic started and they were gearing up for home delivery of groceries. I ordered and was really pleased that my...
Angelo Italy Formal Wear,5,"Angelos saved my wedding, the older man in this place can do modifications onsite, good price and very fast servce.

I rented from Cinderellas 3 doors up..."
Angelo Italy Formal Wear,5,This place should get more recognition for having tuxedo shirts and bow ties ! Especially for people who work in fine dining restaurants/industries where...
Angelo Italy Formal Wear,1,"Went in today to rent a tux for my sons prom , as soon as a walk in the door the old man on the phone yelled at me what do You want !!! I said rent a tux..."
An Artist Life,5,Today is my birthday and my husband and I just moved to the area. Instead of getting an entire cake we thought we'd look for a bakery that had gourmet...
An Artist Life,3,The cake itself was ok but it had a hint of cornmeal taste to it. The Italian meringue buttercream frosting was fine with a caramel center. The shop was...
An Artist Life,5,"Not only were the cupcakes delivered by the actual owner herself on her OWN bday (and Christmas Eve), it was 30 minutes off of her normal delivery route...."
The Pearl Hotel,5,"If you're looking for an affordable place to stay but would much rather not book another typical budget hotel, this is the place to be!! This was a gem of a..."
The Pearl Hotel,4,We absolutely loved the this place! Great price for something modern and fun! My husband and I had a very quiet anniversary getaway here. We checked in on a...
The Pearl Hotel,2,"*SOCIAL DISTANCING EXPERIENCE*

I booked a room via Hotel Tonight (because I decided to book last minute). I was definitely prepared for The Pearl Hotel to..."
Prevue Formal & Bridal,5,"This long overdue review is for... LEAH!

Back in early Oct 2019 I was searching for a military ball dress and a court house wedding dress. It was..."
Prevue Formal & Bridal,5,Went in for my bridal appointment today. Gaby was amazing! I showed her my styles and she pull so many amazing dresses! I was able to find the one after...
Prevue Formal & Bridal,5,I went here in September 2019 and found my perfect dress but I had a 2nd appointment the same day at David's bridal so Input my dress on hold and then we...
Palisade Gardens,4,"This is a mixed use building with retail on the first floor and condos on the 2nd, 3rd, 4th, and 5th floors. I bought my condo in April 2007 and have been..."
Palisade Gardens,4,I just moved out of this building after nine months of living. I lived on the top floor (The only awesome place to live in that building in my opinion). As...
Palisade Gardens,3,"I do think the top floor is nice with a good breeze, limited noise from neighbors, and nice views. However, the apartments have no AC and it's pretty loud..."
Palisade Realty,1,An agent (MM) who works for this realty business set up an appointment with my realtor to view my unit that is for sale - saying that it was for his brother...
Palisade Realty,5,"My husband and I couldn't have asked for a more positive experience than the one we had with Palisade Realty. After we made the decision to buy a home, our..."
Palisade Realty,5,Hedda is the best!  She helped my husband and I work through a really difficult situation.  Hedda was able to get us the help we needed to solve a zoning...
Border Field State Park,4,"Many historical items surrounding by this place, there were many difficult paths when you walked inside. Beside me, there were one other car that parked at..."
Border Field State Park,4,"I took the hike out to the beach and ""southwestern most point"" on an overcast day in May. 

Incidentally - while these ""extreme"" points are somewhat..."
Border Field State Park,3,"I enjoy visiting parks on the weekends.  My kids do as well.  Border FIELD IS IN THE MIDDKE OF THE RIAD AND HAS SEVERAL GOOD FEATURES, PARKING BEING ONE IF..."
Zoro Garden,4,"I used to come here and smoke pot, then head back to work in the park. 

So good news, it's secluded. 

Smoke your blunts here, then head to a museum and..."
Zoro Garden,2,Very small garden compared to the rest of the gardens in Balboa Park. Nothing much to see? Not special plants or flowers.... they didn't seem to take care...
Zoro Garden,5,"While doing some cardio yesterday after work, I was surprised to see this tiny little gem hidden away near the Natural History Museum.  Apparently, the Zoro..."
Japanese Friendship Garden,5,"If you've never been to the Japanese Gardens take the 45 minute walk.. it really is a beautiful place to visit.
Every third Tuesday it's open to the locals..."
Japanese Friendship Garden,4,Trail can get a bit confusing since they are trying to promote social distancing (which I deeply appreciate) however the signs are a bit confusing ahaha so...
Japanese Friendship Garden,5,"Amazing place to go to, even during this covid quarantine. It was my first time ever at Balboa Park and my family and I came on a Wednesday morning and..."
Montalvo Street Native Plant Garden,5,The Friends of Famosa Slough are a group of concerned citizens whose goal is to restore Famosa Slough as a natural wetlands preserve. They work hard to...
Tijuana River Valley Regional Park,4,"There are numerous trails here. The park is just North of the border with Mexico. Great view to Tijuana, and the Pacific Ocean.

We didn't see much..."
Tijuana River Valley Regional Park,5,I've lived in San Diego for a good deal of time and this is the first time I've heard of this park! There are different areas but I only had enough time to...
Tijuana River Valley Regional Park,5,This is a little oasis for birds and butterflies. Worth the trip to check it out. Very quiet and pristine. In the spring time one can expect to see a lot of...
Rancho Mission Canyon Park,5,This is the cutest park set up. My kids had a blast at the newer playground. We did not use the trail but it's easily accessible from the free parking lot...
Rancho Mission Canyon Park,5,"I hiked trails for yesterday morning and loved them. Most of the area was really well kept and no trash to pick up really, except where local kids graphitid..."
Rancho Mission Canyon Park,5,I like this little park. Mainly grass. The same few people are here. Great just to clear my head.
Water Conservation Garden,5,"Looking for places to be outside during COVID and stumbled across this garden! It is open 9a-2p Tuesday to Sunday.

From what I can tell, you used to be..."
Water Conservation Garden,5,"The Garden recently reopened in June with a few changes. Admission is required for entry. $8 for adults, $5 for students, senior and military. Children age..."
Water Conservation Garden,5,"A pleasure to walk they their gardens and the staff is very pleasant and helpful.  (A free ice cream sandwich for paid guests too!)
My wife couldn't leave..."
California Creative Kids,5,"I recently hired California Creative Kids to teach an art lesson at my Daughter's party, she loves art and I wanted to find something unique an creative for..."
Baja Ballenas,5,Just got back from an amazing trip to La Paz with Baja Ballenas! We had such an amazing time. Everything down to the last detail was planned so that we...
Baja Ballenas,5,Ryan was an amazing guide! It was so awesome to have someone fluent in Spanish and familiar with the area. I did the wine tour in Mexico. It was my first...
Carmel Creek Park,4,"Were you put in charge of planning your next family reunion? This park is the perfect place for one! Or for that matter, it's great for really any occasion..."
Carmel Creek Park,3,"This a very nice community park adjacent to a local elementary school. The park offers a children's playground, picnic tables with BBQ islands, restrooms..."
Carmel Creek Park,3,"This park is large, not much shade. I didn't see any  public restrooms.  3 stars is for a very run down and shabby playground.  Most of the playgrounds for..."
Miner's Ridge Loop Trail,4,"2.5 mile loop hike in Black Mountain Open Space Park with an elevation gain of ~450ft or so. I connected to the trail from the Hilltop Park entrance,..."
Miner's Ridge Loop Trail,5,"Many years ago my wife and I came here for engagement photos.

It is a beautiful open air space to take it manage of all that nature has for free.

There is..."
Miner's Ridge Loop Trail,4,The Miner's Loop Trail - I recommend that you start your loop hike from this parking lot. Go up the gravely Miner's trail until you make your way up the...
Sycamore Canyon Park,5,This park is the cleanest quietest safest park I've ever been to. The benefit of this park is that there's plenty of space and the grass is well-maintained....
Sycamore Canyon Park,5,"Fairly quiet, neighborhood park. 

Most of those who visit comprise two groups: those who live in the neighborhood and those who come in to play organized..."
Sycamore Canyon Park,5,My lady friend (Roxy) and I headed out to the park today. I am very pleased to report this park is completely Sasquatch free unlike some other parks (El...
Sycamore Canyon Park,4,Really nice park with a hike. Plenty of parking. The trail is short but there is a hike up some stairs that definitely is a workout. Part of the hike is...
Sycamore Canyon Park,5,"Small and perfect park for day family outing. Big grass area, water streams with rocks, very convenient for kids to play and to bond with nature."
Morley Field Dog Park,4,"Hmm.. Rather disappointed at the state of this dog park as it's a complete desert wasteland... Or, dust bowl if you take note of all the dirt getting kicked..."
Morley Field Dog Park,2,"If you can locate it, because the signage is really lacking. 

What I consider a ""last resort"" dog park

Windy, exposed and often see swirls of dust in the..."
Morley Field Dog Park,3,"A solid meh for this dog park - it has its benefits but also it's drawbacks. 

My main HATE of this dog park is that it's not enclosed. My dogs are not well..."
Canon Street Pocket Park,4,"There is a small .28-acre triangle of land located at Canon Street and the end of
Avenida de Portugal which someday, will hopefully be transformed into a..."
Borrego Springs Park,5,"This is my first visit to this park, it is beautiful!
We were told by our host at our RV camp they recently build it. Come and enjoy and respect this..."
Borrego Springs Park,5,Such a cute small desert town with only one major road that is in between Montezuma Canyon and Salton Sea. Lots of cute saloon looking businesses and great...
Borrego Springs Park,5,"Borrego Springs is a small desert town between the Salton Sea and Anza Borrego State Park.

Anza borrego is the State of Cali's largest state park and is..."
Coast Walk Trail,5,"Living in SD is a amazing blessing. The cost is high, yes.. but the benefits are often well worth it. Living by so many breath taking beaches, mountains,..."
Coast Walk Trail,5,Such a pretty walk to go from Goldfish Point up to La Jolla beaches. Beautiful flowers in the Spring
Coast Walk Trail,5,I discovered this trail on accident by turning on the wrong street almost 10 years ago! I can always find one of the 3 entrances by looking for the Dead End...
Otay Mesa Port of Entry,3,"Much better than main entrance, we wait half the time here, usually 1-2 hours with 1.5 hours average.
We drive to TJ often for dental work and tacos:))..."
Otay Mesa Port of Entry,3,"On my last trip to Ensenada I took the new toll road that leads to Otay Mesa. All of the toll booths along the route were ""staffed"" with plenty of people..."
Otay Mesa Port of Entry,1,Mills as an officer is a d!cccckkk! Super rude! For some reason the entry at this time is crazy long and weird. Signs to get to the border are hard to...
San Ysidro,4,San Ysidro is just located north of Tijuana Baja Border. I like the little border town that makes you feel like you across the border but sill in states. If...
San Ysidro,4,"A very underrated little city with sometimes a bad rep. But like the homie Ace wrote in here, don't knock it till you come here. I lived here for a few..."
San Ysidro,5,"Our little border town, the entrance to Mexico and a whole New world. Like Ace says, ""Try San Ysidro!"" I've been here quite a bit as my momma, aunt and a..."
Pony Land San Diego Beach Rides,5,So I am like 3 months overdue on this review.  I had my toddler's birthday party at Ponyland on the last weekend before the lockdown due to the...
